LYS,ARG ,ASP,SER,GLU,PRO,GLY,ALA,VAL,PHA,GABA 
0.075654235,0.917721623,0.434346203,1.117935032,0.147166112,3.065695628,0.060634875,0.432879783,0.064197074,0.057673172,0.684406031
