LYS,ARG ,ASP,SER, GLU,PRO,GLY,ALA,VAL,PHA,GABA 
0.854614057,1.848468281,0.134169153,-1.237965962,-0.678332701,-0.150891107,0.597129899,-1.140318189,0.894336597,0.872933214,0.639366381
1.77987621,0.508192571,-1.615587134,0.694167783,-1.289886535,1.988916883,2.576188992,1.285297518,0.582795921,0.872933214,3.94149976
1.912056518,2.229847549,1.768809895,-0.567086189,1.767882636,2.168321516,2.24634581,-0.354880722,0.115484906,0.872933214,1.866707991
0.854614057,0.922261489,-1.73070268,-1.255856089,-1.833489944,-0.822843006,-0.392399648,-1.486834718,0.738566259,1.219714901,0.902368154
-0.863729941,-0.003945303,-0.648616555,0.300584983,-0.270630145,1.016869961,1.421737854,2.278644903,1.050106935,-0.167411849,-0.617197649
0.325892827,0.399227066,0.088122935,-0.826493035,-0.202679719,0.455822744,0.102365126,-1.094115985,0.427025582,-0.167411849,0.171807672
-1.128090556,-1.344221014,0.986024187,1.329267301,3.05894073,-0.959842908,-0.72224283,1.031185397,-0.351826109,-2.074711131,-0.865588213
-1.128090556,-1.594841675,1.906948549,1.30243211,1.088378376,-1.768794709,-0.72224283,-0.308678518,-0.507596447,-0.340802693,-1.070145148
