LYS,ARG ,ASP,SER,GLU,PRO,GLY,ALA,VAL,PHA,GABA 
0.365344828,4.14362069,2.781724138,4.923965517,0.899827586,12.36258621,0.263793103,1.35362069,0.142586207,0.129655172,3.442413793
